Vrid,id,Vstatus,sex,race,race_other,hispanic,age_weight,income_weight,race_weight,flag,weight
1421,C2075110712,Complete,Male,White,"",No,18-34,0-25K,White,0,1.4879628261478124
1422,C2075111834,Complete,Female,White,"",No,55+,0-25K,White,0,0.5687760139604612
1423,C2075112934,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8523734581948778
1424,C2075116047,Disqualified,Male,White,"",No,18-34,25-35K,White,0,0.9295775461633098
1425,C2075117523,Complete,Female,White,"",Yes,18-34,0-25K,Hispanic,1,1.8021015239529314
1426,C2075116210,Complete,Female,White,"",No,35-54,0-25K,White,0,0.960294639957749
1427,C2075116884,Complete,Male,White,"",No,35-54,50-75K,White,0,1.2497429170054246
1428,C2075118744,Disqualified,Female,White,"",No,18-34,35-50K,White,0,0.9390822787014618
1429,C2075120059,Complete,Male,White,"",No,18-34,75-100K,White,0,1.515959492888191
1430,C2075119925,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1431,C2075130411,Complete,Female,White,"",No,35-54,25-35K,White,0,0.599926503081218
1432,C2075131877,Complete,Female,White,"",Yes,18-34,0-25K,Hispanic,2,1.8021015239529314
1433,C2075137308,Complete,Female,White,"",No,18-34,0-25K,White,3,1.0148487361129228
1434,1190296952,Complete,Female,White,"",No,18-34,50-75K,White,0,0.9007965792491909
1435,C2075139261,Complete,Female,White,"",No,18-34,50-75K,White,1,0.9007965792491909
1436,C2075140007,Complete,Female,White,"",No,35-54,25-35K,White,4,
1437,1190276466,Complete,Male,White,"",Yes,18-34,35-50K,Hispanic,0,2.444963330708397
1438,C2075141351,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1439,1190268827,Complete,Male,White,"",No,35-54,25-35K,White,3,0.8796072786421404
1440,C2075143839,Complete,Female,White,"",No,35-54,35-50K,White,1,0.8886010758316393
1441,C2075146109,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1442,C2075150440,Complete,Male,White,"",No,35-54,0-25K,White,0,1.407976061416836
1443,C2075159356,Complete,Male,White,"",No,55+,150K+,White,3,1.1666130231160865
1444,C2075163890,Complete,Female,White,"",No,18-34,50-75K,White,0,0.9007965792491909
1445,C2075171089,Complete,Female,White,"",No,55+,25-35K,White,0,0.3553324062152285
1446,C2075174951,Complete,Female,Black/African-American,"",No,35-54,35-50K,Not white or Hispanic,0,1.0108490605449003
1447,C2075179382,Complete,Female,Black/African-American,"",No,18-34,50-75K,Not white or Hispanic,1,1.0247223423895853
1448,C2075182016,Complete,Male,White,"",No,55+,50-75K,White,0,0.7402142688632938
1449,C2075184587,Complete,Female,White,"",No,55+,0-25K,White,1,0.5687760139604612
1450,C2075188372,Complete,Female,White,"",Yes,35-54,100-150K,Hispanic,0,1.7274020546946702
1451,C2075188161,Complete,Male,White,"",Yes,18-34,25-35K,Hispanic,1,1.6506825627922228
1452,C2075192552,Partial,,,"",,,,,0,1
1453,C2075196227,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
1454,1182168333,Complete,Male,White,"",No,55+,35-50K,White,0,0.7716748912510978
1455,C2075204759,Complete,Female,White,"",No,55+,0-25K,White,0,0.5687760139604612
1456,C2075208456,Complete,Female,White,"",No,35-54,0-25K,White,4,
1457,C2075209960,Complete,Female,Other,Hispanic,Yes,35-54,25-35K,Hispanic,0,1.0653099590027169
1458,C2075212554,Complete,Female,White,"",No,35-54,0-25K,White,0,0.960294639957749
1459,C2075216300,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
1460,C2075216194,Complete,Female,Other,hispanic,Yes,35-54,25-35K,Hispanic,1,1.0653099590027169
1461,C2075221632,Partial,,,"",,,,,0,1
1462,C2075222115,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1463,C2075224734,Complete,Female,White,"",No,35-54,35-50K,White,0,0.8886010758316393
1464,C2075225854,Complete,Female,White,"",No,55+,150K+,White,5,
1465,C2075226895,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1466,1189380987,Complete,Female,White,"",No,35-54,25-35K,White,0,0.599926503081218
1467,C2075237510,Complete,Male,White,"",No,35-54,100-150K,White,3,1.426284817494085
1468,C2075240852,Complete,Male,White,"",No,35-54,150K+,White,0,1.9696544958050244
1469,C2075245381,Complete,Male,Other,Hispanic,Yes,18-34,75-100K,Hispanic,0,2.6919409909781264
1470,C2075247549,Complete,Female,White,"",No,18-34,75-100K,White,0,1.033943555793603
